strain	abamectin_mean.EXT	abamectin_mean.norm.EXT	abamectin_mean.TOF	abamectin_norm.n
NIC274	-67.58382110001111	-0.12534633860663114	-20.24250109606828	2.8347382208236036
NIC275	15.923051237315358	0.06690423075607155	4.80912298609522	4.540821218996394
NIC276	-51.70081754233136	-0.17462475792670074	-1.3173083301779809	-4.057426258746253
NIC277	NA	NA	NA	NA
NIC3	54.39841537721771	0.1467568482787115	16.169689070813266	-5.108983556722662
NIC501	-11.370054621176877	-0.13791313914181713	9.44125831727298	6.891844151890191
NIC511	16.876755301953942	0.11891641167638711	1.3540111752113884	-4.291144973479821
NIC513	NA	NA	NA	NA
NIC514	-111.95361996855353	-0.21393243262930167	-34.47810137519483	-7.580751142172472
NIC515	51.515884597625636	0.1254297826073547	7.550185870889685	5.708846702032564
NIC522	-68.58628404643592	-0.07311513119662665	-22.502697508022063	-3.294964650512033
NIC523	NA	NA	NA	NA
NIC526	-119.87678043057757	-0.23584019475788084	-10.364821946508282	-6.630778334298726
NIC527	-59.594952247567825	0.010145311176196728	-38.84435941242256	-13.066169387372128
NIC528	NA	NA	NA	NA
NIC529	NA	NA	NA	NA
PB303	67.46300050517667	0.11571277090360618	22.79671965103186	-5.383902383466078
PS2025	75.66129918002956	0.12331908611334347	16.306801517536325	1.1073881364131164
PX179	104.34175831268719	0.31508112659607584	15.152128744236787	2.854873933111821
QG2075	NA	NA	NA	NA
QG556	34.039231970048114	0.2193517225696837	2.0479045105531672	-1.3432176352254805
QG557	-2.2477793282030603	0.06368668961801435	-6.739245151087798	0.23319597707075385
QW947	NA	NA	NA	NA
QX1212	6.366815160029393	0.01849136791847688	3.29850358629834	-5.726533415557072
QX1233	-28.877758827616283	-0.001267678075454014	-14.747124795633152	-0.7985586615699594
QX1791	-57.61738832398333	-0.08291774430639877	-20.624845913866917	0.38899519445020814
QX1792	-111.98710838881657	-0.021025059190726978	-49.10011710252208	-9.492479532467451
QX1793	44.75008207302407	0.34180824395615594	-4.995787490617211	-5.27955035759317
QX1794	17.541014539438287	0.043968782801168574	6.538326711428951	-2.9059878287474845
RC301	173.6348238774257	0.3850068463833886	43.43750139890951	2.4427194455256007
WN2001	-128.20379341457337	-0.3399326427690511	-37.68445996127759	-7.492758393651037
WN2033	52.13826612739076	0.26934891717095655	0.050448195918337546	1.322901968653198
WN2050	126.29195354864595	0.02189711510591527	58.68708480188834	1.930790639901383
XZ1513	-79.74125124192332	0.056845576996906504	-36.80324764596506	-7.787350636524408
XZ1514	-10.082738831698983	-0.1276425064214021	12.026211146329132	-1.5267889346445387
XZ1516	NA	NA	NA	NA
